event_id,event_type,timestamp,customer_id,amount_at_risk,currency,merchant,merchant_category,payment_method,payment_status,error_code,error_description,error_source,error_step,error_reason,fraud_flag,previous_attempts
PAY_00443,payment_failure,2020-03-29 02:58:27,CUST_202,21125.16,INR,"fraud_Schoen, Kuphal and Nitzsche",grocery_pos,netbanking,failed,FUNDS_UNAVAILABLE,Available balance was insufficient for the payment.,bank,authorization,insufficient_funds,False,3
PAY_00444,payment_failure,2019-03-15 14:58:07,CUST_603,554.44,INR,fraud_O'Connell-Ullrich,home,upi,failed,FUNDS_UNAVAILABLE,Available balance was insufficient for the payment.,bank,authorization,insufficient_funds,False,0
PAY_00445,payment_failure,2020-05-09 16:39:00,CUST_445,716.29,INR,fraud_Bashirian Group,shopping_net,netbanking,failed,BANK_TIMEOUT,The issuing bank did not respond within the allowed window.,bank,authorization,bank_timeout,False,2
PAY_00446,payment_failure,2020-01-09 11:56:20,CUST_198,4658.79,INR,fraud_Prohaska-Murray,gas_transport,upi_autopay,failed,MANDATE_FAILED,The recurring payment mandate could not be executed.,bank,mandate_execution,mandate_failure,False,0
PAY_00447,payment_failure,2020-02-24 14:40:59,CUST_448,7244.24,INR,fraud_Eichmann-Kilback,home,card,failed,NETWORK_ERROR,A temporary network error interrupted the payment flow.,gateway,payment_processing,network_error,False,3
PAY_00448,payment_failure,2019-06-24 22:46:31,CUST_619,13016.89,INR,fraud_Botsford PLC,home,upi,failed,FUNDS_UNAVAILABLE,Available balance was insufficient for the payment.,bank,authorization,insufficient_funds,False,1
PAY_00449,payment_failure,2019-12-03 15:06:16,CUST_502,319.55,INR,fraud_Shanahan-Lehner,personal_care,upi,failed,BANK_TIMEOUT,The issuing bank did not respond within the allowed window.,bank,authorization,bank_timeout,False,1
PAY_00450,payment_failure,2019-07-21 01:06:17,CUST_756,6088.05,INR,fraud_Parisian and Sons,gas_transport,upi,failed,BANK_TIMEOUT,The issuing bank did not respond within the allowed window.,bank,authorization,bank_timeout,False,1
PAY_00451,payment_failure,2020-04-28 07:15:33,CUST_328,7952.23,INR,fraud_Hudson-Grady,shopping_pos,netbanking,failed,NETWORK_ERROR,A temporary network error interrupted the payment flow.,gateway,payment_processing,network_error,False,0
PAY_00452,payment_failure,2019-05-03 20:14:12,CUST_377,4654.64,INR,fraud_Kulas Group,health_fitness,card,failed,FUNDS_UNAVAILABLE,Available balance was insufficient for the payment.,bank,authorization,insufficient_funds,False,0
PAY_00453,payment_failure,2019-05-09 23:31:21,CUST_689,76443.0,INR,fraud_Thiel PLC,misc_pos,card,failed,BANK_TIMEOUT,The issuing bank did not respond within the allowed window.,bank,authorization,bank_timeout,False,0
PAY_00454,payment_failure,2019-02-17 13:18:10,CUST_253,2766.39,INR,fraud_Kihn-Fritsch,food_dining,upi,failed,FUNDS_UNAVAILABLE,Available balance was insufficient for the payment.,bank,authorization,insufficient_funds,False,3
PAY_00455,payment_failure,2019-12-16 12:16:49,CUST_62,257.3,INR,fraud_Mohr Inc,shopping_pos,upi,failed,BANK_TIMEOUT,The issuing bank did not respond within the allowed window.,bank,authorization,bank_timeout,False,0
PAY_00456,payment_failure,2020-02-14 14:31:30,CUST_148,4467.06,INR,fraud_Swift PLC,kids_pets,card,failed,CARD_EXPIRED,The payment card is expired or no longer valid.,customer_payment_method,payment_validation,expired_card,False,0
PAY_00457,payment_failure,2020-04-12 01:22:27,CUST_823,10947.7,INR,fraud_Cummerata-Hilpert,entertainment,card,failed,CARD_EXPIRED,The payment card is expired or no longer valid.,customer_payment_method,payment_validation,expired_card,False,3
PAY_00458,payment_failure,2020-06-21 00:08:32,CUST_285,4878.74,INR,fraud_Ledner-Pfannerstill,gas_transport,netbanking,failed,FUNDS_UNAVAILABLE,Available balance was insufficient for the payment.,bank,authorization,insufficient_funds,False,1
PAY_00459,payment_failure,2019-07-03 21:58:21,CUST_613,3345.73,INR,"fraud_Cronin, Kshlerin and Weber",health_fitness,card,failed,FUNDS_UNAVAILABLE,Available balance was insufficient for the payment.,bank,authorization,insufficient_funds,False,2
PAY_00460,payment_failure,2019-07-17 10:45:25,CUST_582,6338.71,INR,"fraud_Greenholt, Jacobi and Gleason",gas_transport,card,failed,BANK_TIMEOUT,The issuing bank did not respond within the allowed window.,bank,authorization,bank_timeout,False,2
PAY_00461,payment_failure,2019-12-03 04:52:13,CUST_448,9292.68,INR,fraud_Bailey-Morar,grocery_pos,upi,failed,CARD_EXPIRED,The payment card is expired or no longer valid.,customer_payment_method,payment_validation,expired_card,False,1
PAY_00462,payment_failure,2020-01-06 08:08:49,CUST_468,4887.04,INR,"fraud_Raynor, Reinger and Hagenes",gas_transport,card,failed,BANK_TIMEOUT,The issuing bank did not respond within the allowed window.,bank,authorization,bank_timeout,False,2
PAY_00463,payment_failure,2020-06-01 01:20:43,CUST_298,127.82,INR,fraud_Cormier LLC,shopping_net,upi_autopay,failed,MANDATE_FAILED,The recurring payment mandate could not be executed.,bank,mandate_execution,mandate_failure,False,0
PAY_00464,payment_failure,2019-09-16 19:26:48,CUST_764,767.75,INR,fraud_Herzog Ltd,misc_pos,card,failed,BANK_TIMEOUT,The issuing bank did not respond within the allowed window.,bank,authorization,bank_timeout,False,0
PAY_00465,payment_failure,2019-01-15 00:21:21,CUST_634,7463.36,INR,"fraud_Connelly, Reichert and Fritsch",gas_transport,card,failed,CARD_EXPIRED,The payment card is expired or no longer valid.,customer_payment_method,payment_validation,expired_card,False,1
PAY_00466,payment_failure,2019-08-03 06:15:32,CUST_50,9364.89,INR,fraud_McDermott-Weimann,grocery_pos,card,failed,FUNDS_UNAVAILABLE,Available balance was insufficient for the payment.,bank,authorization,insufficient_funds,False,2
PAY_00467,payment_failure,2020-02-28 03:03:27,CUST_109,6386.02,INR,fraud_Bartoletti-Wunsch,gas_transport,upi_autopay,failed,MANDATE_FAILED,The recurring payment mandate could not be executed.,bank,mandate_execution,mandate_failure,False,0
PAY_00468,payment_failure,2019-05-06 19:12:14,CUST_574,434.09,INR,fraud_Connelly PLC,food_dining,netbanking,failed,NETWORK_ERROR,A temporary network error interrupted the payment flow.,gateway,payment_processing,network_error,False,0
PAY_00469,payment_failure,2019-07-05 21:08:02,CUST_653,308.76,INR,fraud_Boyer PLC,shopping_net,card,failed,CARD_EXPIRED,The payment card is expired or no longer valid.,customer_payment_method,payment_validation,expired_card,False,2
PAY_00470,payment_failure,2019-07-06 19:49:47,CUST_778,1964.61,INR,"fraud_Ledner, Hartmann and Feest",health_fitness,upi_autopay,failed,MANDATE_FAILED,The recurring payment mandate could not be executed.,bank,mandate_execution,mandate_failure,False,0
PAY_00471,payment_failure,2019-06-30 19:31:14,CUST_426,2075.83,INR,fraud_Leffler-Goldner,personal_care,upi_autopay,failed,MANDATE_FAILED,The recurring payment mandate could not be executed.,bank,mandate_execution,mandate_failure,False,3
PAY_00472,payment_failure,2019-07-14 10:50:53,CUST_618,4870.44,INR,"fraud_Schaefer, McGlynn and Bosco",gas_transport,upi,failed,FUNDS_UNAVAILABLE,Available balance was insufficient for the payment.,bank,authorization,insufficient_funds,False,0
PAY_00473,payment_failure,2020-03-18 02:44:22,CUST_227,806.76,INR,fraud_Medhurst PLC,shopping_net,upi,failed,CARD_EXPIRED,The payment card is expired or no longer valid.,customer_payment_method,payment_validation,expired_card,False,1
PAY_00474,payment_failure,2020-04-04 12:13:05,CUST_489,7242.58,INR,fraud_Padberg-Rogahn,entertainment,netbanking,failed,BANK_TIMEOUT,The issuing bank did not respond within the allowed window.,bank,authorization,bank_timeout,False,1
PAY_00475,payment_failure,2020-01-03 10:54:26,CUST_174,2277.52,INR,fraud_Smitham-Schiller,grocery_net,netbanking,failed,FUNDS_UNAVAILABLE,Available balance was insufficient for the payment.,bank,authorization,insufficient_funds,False,1
PAY_00476,payment_failure,2019-07-17 00:01:41,CUST_146,24617.8,INR,"fraud_Reichert, Rowe and Mraz",shopping_net,card,failed,FUNDS_UNAVAILABLE,Available balance was insufficient for the payment.,bank,authorization,insufficient_funds,False,2
PAY_00477,payment_failure,2019-11-23 22:33:13,CUST_61,478.08,INR,"fraud_McLaughlin, Armstrong and Koepp",travel,netbanking,failed,NETWORK_ERROR,A temporary network error interrupted the payment flow.,gateway,payment_processing,network_error,False,2
PAY_00478,payment_failure,2019-10-22 11:52:06,CUST_14,6292.23,INR,fraud_Sporer Inc,gas_transport,upi,failed,BANK_TIMEOUT,The issuing bank did not respond within the allowed window.,bank,authorization,bank_timeout,False,0
PAY_00479,payment_failure,2020-04-13 09:16:40,CUST_205,135.29,INR,"fraud_Mosciski, Ziemann and Farrell",shopping_net,netbanking,failed,BANK_TIMEOUT,The issuing bank did not respond within the allowed window.,bank,authorization,bank_timeout,False,1
PAY_00480,payment_failure,2019-10-19 07:37:39,CUST_403,149.4,INR,fraud_Wiza LLC,misc_pos,card,failed,CARD_EXPIRED,The payment card is expired or no longer valid.,customer_payment_method,payment_validation,expired_card,False,1
PAY_00481,payment_failure,2019-12-17 01:21:50,CUST_553,4364.97,INR,fraud_Bahringer-Larson,grocery_net,card,failed,FUNDS_UNAVAILABLE,Available balance was insufficient for the payment.,bank,authorization,insufficient_funds,False,2
PAY_00482,payment_failure,2020-01-04 06:56:35,CUST_459,410.85,INR,fraud_Beier-Hyatt,shopping_pos,netbanking,failed,FUNDS_UNAVAILABLE,Available balance was insufficient for the payment.,bank,authorization,insufficient_funds,False,2
PAY_00483,payment_failure,2019-07-24 04:07:45,CUST_647,12498.97,INR,fraud_Wolf Inc,grocery_pos,card,failed,FUNDS_UNAVAILABLE,Available balance was insufficient for the payment.,bank,authorization,insufficient_funds,False,0
PAY_00484,payment_failure,2019-12-07 02:40:50,CUST_61,4184.86,INR,fraud_Skiles-Ankunding,grocery_net,netbanking,failed,CARD_EXPIRED,The payment card is expired or no longer valid.,customer_payment_method,payment_validation,expired_card,False,0
PAY_00485,payment_failure,2019-09-19 07:26:51,CUST_681,14412.12,INR,fraud_McDermott-Weimann,grocery_pos,netbanking,failed,CARD_EXPIRED,The payment card is expired or no longer valid.,customer_payment_method,payment_validation,expired_card,False,1
PAY_00486,payment_failure,2019-11-23 22:04:26,CUST_257,664.0,INR,fraud_Schimmel-Olson,kids_pets,card,failed,NETWORK_ERROR,A temporary network error interrupted the payment flow.,gateway,payment_processing,network_error,False,0
PAY_00487,payment_failure,2019-08-30 09:12:36,CUST_596,1253.3,INR,"fraud_Greenfelder, Bartoletti and Davis",misc_net,upi_autopay,failed,MANDATE_FAILED,The recurring payment mandate could not be executed.,bank,mandate_execution,mandate_failure,False,3
PAY_00488,payment_failure,2019-10-28 02:20:58,CUST_89,4988.3,INR,fraud_Schmitt Inc,gas_transport,card,failed,BANK_TIMEOUT,The issuing bank did not respond within the allowed window.,bank,authorization,bank_timeout,False,3
PAY_00489,payment_failure,2019-11-18 22:47:28,CUST_275,507.96,INR,"fraud_Hahn, Bahringer and McLaughlin",personal_care,netbanking,failed,FUNDS_UNAVAILABLE,Available balance was insufficient for the payment.,bank,authorization,insufficient_funds,False,0
PAY_00490,payment_failure,2019-06-02 13:14:14,CUST_649,101.26,INR,fraud_Larkin Ltd,kids_pets,netbanking,failed,CARD_EXPIRED,The payment card is expired or no longer valid.,customer_payment_method,payment_validation,expired_card,False,2
PAY_00491,payment_failure,2019-02-19 21:45:55,CUST_766,481.4,INR,fraud_Lesch Ltd,shopping_pos,upi,failed,NETWORK_ERROR,A temporary network error interrupted the payment flow.,gateway,payment_processing,network_error,False,3
PAY_00492,payment_failure,2019-09-07 08:02:43,CUST_7,24063.36,INR,fraud_Reynolds-Schinner,misc_pos,card,failed,CARD_EXPIRED,The payment card is expired or no longer valid.,customer_payment_method,payment_validation,expired_card,False,0
PAY_00493,payment_failure,2020-06-13 23:32:26,CUST_282,3802.23,INR,"fraud_Roberts, Ryan and Smith",personal_care,netbanking,failed,CARD_EXPIRED,The payment card is expired or no longer valid.,customer_payment_method,payment_validation,expired_card,False,0
PAY_00494,payment_failure,2019-12-13 03:01:46,CUST_1,6338.71,INR,fraud_Stracke-Lemke,grocery_pos,card,failed,NETWORK_ERROR,A temporary network error interrupted the payment flow.,gateway,payment_processing,network_error,False,2
PAY_00495,payment_failure,2020-02-04 22:52:37,CUST_616,7053.34,INR,fraud_Romaguera Ltd,health_fitness,upi,failed,BANK_TIMEOUT,The issuing bank did not respond within the allowed window.,bank,authorization,bank_timeout,False,0
PAY_00496,payment_failure,2019-12-28 16:05:37,CUST_563,4502.75,INR,"fraud_Hills, Hegmann and Schaefer",health_fitness,netbanking,failed,NETWORK_ERROR,A temporary network error interrupted the payment flow.,gateway,payment_processing,network_error,False,3
PAY_00497,payment_failure,2020-02-05 07:21:07,CUST_517,6149.47,INR,"fraud_Schumm, Bauch and Ondricka",grocery_pos,card,failed,NETWORK_ERROR,A temporary network error interrupted the payment flow.,gateway,payment_processing,network_error,False,3
PAY_00498,payment_failure,2020-06-09 17:13:55,CUST_554,420.81,INR,"fraud_Schmeler, Bashirian and Price",shopping_net,upi,failed,FUNDS_UNAVAILABLE,Available balance was insufficient for the payment.,bank,authorization,insufficient_funds,False,1
PAY_00499,payment_failure,2019-10-29 10:09:35,CUST_110,4208.1,INR,fraud_Heller-Langosh,gas_transport,upi,failed,CARD_EXPIRED,The payment card is expired or no longer valid.,customer_payment_method,payment_validation,expired_card,False,3
PAY_00500,payment_failure,2019-06-05 19:06:35,CUST_807,3768.2,INR,fraud_Hammes-Beatty,kids_pets,card,failed,NETWORK_ERROR,A temporary network error interrupted the payment flow.,gateway,payment_processing,network_error,False,1
PAY_00501,payment_failure,2020-05-19 07:12:41,CUST_637,3569.83,INR,"fraud_Streich, Hansen and Veum",gas_transport,upi_autopay,failed,MANDATE_FAILED,The recurring payment mandate could not be executed.,bank,mandate_execution,mandate_failure,False,3
PAY_00502,payment_failure,2020-03-06 15:16:27,CUST_46,3345.73,INR,fraud_Botsford PLC,home,upi,failed,NETWORK_ERROR,A temporary network error interrupted the payment flow.,gateway,payment_processing,network_error,False,1
PAY_00503,payment_failure,2019-08-29 15:19:50,CUST_37,130.31,INR,fraud_Medhurst PLC,shopping_net,netbanking,failed,CARD_EXPIRED,The payment card is expired or no longer valid.,customer_payment_method,payment_validation,expired_card,False,3
PAY_00504,payment_failure,2019-12-28 02:46:21,CUST_237,5254.73,INR,fraud_Rodriguez Group,gas_transport,upi_autopay,failed,MANDATE_FAILED,The recurring payment mandate could not be executed.,bank,mandate_execution,mandate_failure,False,3
PAY_00505,payment_failure,2019-10-19 14:47:03,CUST_620,18837.68,INR,fraud_Huel-Langworth,misc_net,upi,failed,BANK_TIMEOUT,The issuing bank did not respond within the allowed window.,bank,authorization,bank_timeout,False,1
PAY_00506,payment_failure,2020-04-17 21:58:23,CUST_225,31603.91,INR,fraud_Christiansen-Gusikowski,misc_pos,card,failed,BANK_TIMEOUT,The issuing bank did not respond within the allowed window.,bank,authorization,bank_timeout,False,1
PAY_00507,payment_failure,2019-04-03 05:55:18,CUST_155,429.11,INR,fraud_Mohr-Bayer,shopping_net,card,failed,BANK_TIMEOUT,The issuing bank did not respond within the allowed window.,bank,authorization,bank_timeout,False,0
PAY_00508,payment_failure,2019-06-15 14:04:29,CUST_353,1385.27,INR,"fraud_Becker, Harris and Harvey",personal_care,upi,failed,BANK_TIMEOUT,The issuing bank did not respond within the allowed window.,bank,authorization,bank_timeout,False,0
PAY_00509,payment_failure,2019-02-21 05:59:27,CUST_500,4224.7,INR,fraud_Kuvalis Ltd,gas_transport,card,failed,FUNDS_UNAVAILABLE,Available balance was insufficient for the payment.,bank,authorization,insufficient_funds,False,1
PAY_00510,payment_failure,2019-08-02 10:46:53,CUST_516,444.88,INR,fraud_Hermann-Gaylord,misc_pos,upi,failed,NETWORK_ERROR,A temporary network error interrupted the payment flow.,gateway,payment_processing,network_error,False,1
PAY_00511,payment_failure,2020-05-08 15:55:57,CUST_514,2324.0,INR,"fraud_Cronin, Kshlerin and Weber",health_fitness,upi,failed,BANK_TIMEOUT,The issuing bank did not respond within the allowed window.,bank,authorization,bank_timeout,False,3
PAY_00512,payment_failure,2019-03-21 14:53:41,CUST_479,282.2,INR,fraud_Bernhard-Lesch,food_dining,upi,failed,FUNDS_UNAVAILABLE,Available balance was insufficient for the payment.,bank,authorization,insufficient_funds,False,1
PAY_00513,payment_failure,2019-03-30 15:15:21,CUST_548,8524.93,INR,"fraud_Swaniawski, Lowe and Robel",shopping_pos,netbanking,failed,BANK_TIMEOUT,The issuing bank did not respond within the allowed window.,bank,authorization,bank_timeout,False,1
PAY_00514,payment_failure,2019-08-04 19:19:24,CUST_657,7296.53,INR,fraud_Quitzon-Goyette,home,upi,failed,BANK_TIMEOUT,The issuing bank did not respond within the allowed window.,bank,authorization,bank_timeout,False,2
PAY_00515,payment_failure,2019-10-11 21:43:06,CUST_540,2145.55,INR,fraud_Schulist Ltd,food_dining,card,failed,CARD_EXPIRED,The payment card is expired or no longer valid.,customer_payment_method,payment_validation,expired_card,False,2
