event_id,event_type,timestamp,checkout_id,customer_id,amount_at_risk,currency,cart_value,items_count,checkout_started_at,last_activity_at,abandonment_age_minutes,payment_attempted,payment_completed,checkout_completed,abandonment_detected,customer_history_score
CHK_00600,checkout_abandonment,2019-12-13 10:34:20,CHK_SESSION_000600,CUST_682,1018.41,INR,1018.41,1,2019-12-12 16:30:20,2019-12-12 16:39:20,1075,False,False,False,True,0.494
CHK_00601,checkout_abandonment,2019-04-21 12:56:07,CHK_SESSION_000601,CUST_257,5167.58,INR,5167.58,5,2019-04-20 18:24:07,2019-04-20 18:24:07,1112,False,False,False,True,0.596
CHK_00602,checkout_abandonment,2019-08-09 11:33:01,CHK_SESSION_000602,CUST_94,534.52,INR,534.52,1,2019-08-08 16:23:01,2019-08-08 16:24:01,1149,False,False,False,True,0.697
CHK_00603,checkout_abandonment,2020-06-15 13:06:15,CHK_SESSION_000603,CUST_96,6740.43,INR,6740.43,7,2020-06-14 17:18:15,2020-06-14 17:20:15,1186,False,False,False,True,0.797
CHK_00604,checkout_abandonment,2020-04-19 12:30:32,CHK_SESSION_000604,CUST_87,5784.27,INR,5784.27,6,2020-04-18 16:04:32,2020-04-18 16:07:32,1223,False,False,False,True,0.489
CHK_00605,checkout_abandonment,2019-05-26 01:05:40,CHK_SESSION_000605,CUST_698,11349.42,INR,11349.42,10,2019-05-25 04:01:40,2019-05-25 04:05:40,1260,False,False,False,True,0.691
CHK_00606,checkout_abandonment,2020-03-24 16:12:26,CHK_SESSION_000606,CUST_474,1759.6,INR,1759.6,2,2020-03-23 18:30:26,2020-03-23 18:35:26,1297,False,False,False,True,0.893
CHK_00607,checkout_abandonment,2019-07-22 08:17:44,CHK_SESSION_000607,CUST_75,4093.56,INR,4093.56,4,2019-07-21 09:57:44,2019-07-21 10:03:44,1334,False,False,False,True,0.601
CHK_00608,checkout_abandonment,2020-04-20 20:37:29,CHK_SESSION_000608,CUST_877,698.03,INR,698.03,1,2020-04-19 21:39:29,2020-04-19 21:46:29,1371,False,False,False,True,0.593
CHK_00609,checkout_abandonment,2020-02-23 19:17:44,CHK_SESSION_000609,CUST_282,1076.51,INR,1076.51,1,2020-02-22 19:41:44,2020-02-22 19:49:44,1408,False,False,False,True,0.792
CHK_00610,checkout_abandonment,2019-02-17 10:54:01,CHK_SESSION_000610,CUST_253,733.72,INR,733.72,1,2019-02-17 10:11:01,2019-02-17 10:20:01,34,False,False,False,True,0.695
CHK_00611,checkout_abandonment,2019-01-12 10:14:07,CHK_SESSION_000611,CUST_451,4633.89,INR,4633.89,5,2019-01-12 09:03:07,2019-01-12 09:03:07,71,False,False,False,True,0.994
CHK_00612,checkout_abandonment,2020-05-26 16:53:56,CHK_SESSION_000612,CUST_539,572.7,INR,572.7,1,2020-05-26 15:04:56,2020-05-26 15:05:56,108,False,False,False,True,0.981
CHK_00613,checkout_abandonment,2019-04-29 06:52:24,CHK_SESSION_000613,CUST_440,5620.76,INR,5620.76,6,2019-04-29 04:25:24,2019-04-29 04:27:24,145,False,False,False,True,0.691
CHK_00614,checkout_abandonment,2020-03-30 21:46:20,CHK_SESSION_000614,CUST_520,488.87,INR,488.87,1,2020-03-30 18:41:20,2020-03-30 18:44:20,182,False,False,False,True,0.692
CHK_00615,checkout_abandonment,2019-09-24 20:26:36,CHK_SESSION_000615,CUST_172,380.14,INR,380.14,1,2019-09-24 16:43:36,2019-09-24 16:47:36,219,False,False,False,True,0.698
CHK_00616,checkout_abandonment,2019-02-07 21:28:10,CHK_SESSION_000616,CUST_807,2920.77,INR,2920.77,3,2019-02-07 17:07:10,2019-02-07 17:12:10,256,False,False,False,True,0.692
CHK_00617,checkout_abandonment,2019-07-23 18:03:01,CHK_SESSION_000617,CUST_210,821.7,INR,821.7,1,2019-07-23 13:04:01,2019-07-23 13:10:01,293,False,False,False,True,0.595
CHK_00618,checkout_abandonment,2019-11-14 21:11:04,CHK_SESSION_000618,CUST_208,13730.69,INR,13730.69,10,2019-11-14 15:34:04,2019-11-14 15:41:04,330,False,False,False,True,0.79
CHK_00619,checkout_abandonment,2019-01-23 01:01:26,CHK_SESSION_000619,CUST_310,1386.1,INR,1386.1,1,2019-01-22 18:46:26,2019-01-22 18:54:26,367,False,False,False,True,0.696
CHK_00620,checkout_abandonment,2020-06-10 04:12:03,CHK_SESSION_000620,CUST_605,471.44,INR,471.44,1,2020-06-09 21:19:03,2020-06-09 21:28:03,404,False,False,False,True,0.691
CHK_00621,checkout_abandonment,2019-01-13 15:37:46,CHK_SESSION_000621,CUST_661,507.96,INR,507.96,1,2019-01-13 08:16:46,2019-01-13 08:16:46,441,False,False,False,True,0.694
CHK_00622,checkout_abandonment,2019-12-12 14:32:14,CHK_SESSION_000622,CUST_464,8789.7,INR,8789.7,9,2019-12-12 06:33:14,2019-12-12 06:34:14,478,False,False,False,True,0.786
CHK_00623,checkout_abandonment,2019-09-22 23:07:54,CHK_SESSION_000623,CUST_554,181.77,INR,181.77,1,2019-09-22 14:30:54,2019-09-22 14:32:54,515,False,False,False,True,0.883
CHK_00624,checkout_abandonment,2019-04-21 10:56:44,CHK_SESSION_000624,CUST_338,4723.53,INR,4723.53,5,2019-04-21 01:41:44,2019-04-21 01:44:44,552,False,False,False,True,0.791
CHK_00625,checkout_abandonment,2020-02-15 15:03:09,CHK_SESSION_000625,CUST_412,8011.99,INR,8011.99,8,2020-02-15 05:10:09,2020-02-15 05:14:09,589,False,False,False,True,0.594
CHK_00626,checkout_abandonment,2019-12-03 05:29:49,CHK_SESSION_000626,CUST_664,2286.65,INR,2286.65,2,2019-12-02 18:58:49,2019-12-02 19:03:49,626,False,False,False,True,0.595
CHK_00627,checkout_abandonment,2020-06-14 05:53:16,CHK_SESSION_000627,CUST_524,116.2,INR,116.2,1,2020-06-13 18:44:16,2020-06-13 18:50:16,663,False,False,False,True,0.489
CHK_00628,checkout_abandonment,2019-03-13 07:55:32,CHK_SESSION_000628,CUST_672,498.0,INR,498.0,1,2019-03-12 20:08:32,2019-03-12 20:15:32,700,False,False,False,True,0.595
CHK_00629,checkout_abandonment,2019-01-18 02:51:30,CHK_SESSION_000629,CUST_856,131.97,INR,131.97,1,2019-01-17 14:26:30,2019-01-17 14:34:30,737,False,False,False,True,0.491
CHK_00630,checkout_abandonment,2019-10-20 20:06:32,CHK_SESSION_000630,CUST_332,400.89,INR,400.89,1,2019-10-20 07:03:32,2019-10-20 07:12:32,774,False,False,False,True,0.683
CHK_00631,checkout_abandonment,2020-03-31 18:48:07,CHK_SESSION_000631,CUST_448,11882.28,INR,11882.28,10,2020-03-31 05:17:07,2020-03-31 05:17:07,811,False,False,False,True,0.787
CHK_00632,checkout_abandonment,2020-03-18 10:48:35,CHK_SESSION_000632,CUST_431,5498.75,INR,5498.75,5,2020-03-17 20:39:35,2020-03-17 20:40:35,848,False,False,False,True,0.698
CHK_00633,checkout_abandonment,2020-03-12 20:10:17,CHK_SESSION_000633,CUST_827,4441.33,INR,4441.33,4,2020-03-12 05:23:17,2020-03-12 05:25:17,885,False,False,False,True,0.786
CHK_00634,checkout_abandonment,2019-04-15 14:16:50,CHK_SESSION_000634,CUST_65,4503.58,INR,4503.58,5,2019-04-14 22:51:50,2019-04-14 22:54:50,922,False,False,False,True,0.69
CHK_00635,checkout_abandonment,2020-03-24 11:27:45,CHK_SESSION_000635,CUST_9,10657.2,INR,10657.2,10,2020-03-23 19:24:45,2020-03-23 19:28:45,959,False,False,False,True,0.596
CHK_00636,checkout_abandonment,2019-01-26 07:20:19,CHK_SESSION_000636,CUST_490,484.72,INR,484.72,1,2019-01-25 14:39:19,2019-01-25 14:44:19,996,False,False,False,True,0.699
CHK_00637,checkout_abandonment,2020-04-06 02:56:48,CHK_SESSION_000637,CUST_477,5917.9,INR,5917.9,6,2020-04-05 09:37:48,2020-04-05 09:43:48,1033,False,False,False,True,0.595
CHK_00638,checkout_abandonment,2019-10-11 07:41:16,CHK_SESSION_000638,CUST_662,689.73,INR,689.73,1,2019-10-10 13:44:16,2019-10-10 13:51:16,1070,False,False,False,True,0.883
CHK_00639,checkout_abandonment,2020-06-16 00:14:11,CHK_SESSION_000639,CUST_15,7111.44,INR,7111.44,7,2020-06-15 05:39:11,2020-06-15 05:47:11,1107,False,False,False,True,0.689
CHK_00640,checkout_abandonment,2019-05-11 20:16:19,CHK_SESSION_000640,CUST_138,16341.04,INR,16341.04,10,2019-05-11 01:03:19,2019-05-11 01:12:19,1144,False,False,False,True,0.981
CHK_00641,checkout_abandonment,2020-04-17 18:53:08,CHK_SESSION_000641,CUST_381,3007.09,INR,3007.09,3,2020-04-16 23:12:08,2020-04-16 23:12:08,1181,False,False,False,True,0.49
CHK_00642,checkout_abandonment,2020-05-26 20:01:11,CHK_SESSION_000642,CUST_122,695.54,INR,695.54,1,2020-05-25 23:42:11,2020-05-25 23:43:11,1218,False,False,False,True,0.494
CHK_00643,checkout_abandonment,2019-07-26 19:39:19,CHK_SESSION_000643,CUST_198,661.51,INR,661.51,1,2019-07-25 22:42:19,2019-07-25 22:44:19,1255,False,False,False,True,0.591
CHK_00644,checkout_abandonment,2019-05-07 19:18:28,CHK_SESSION_000644,CUST_756,9426.31,INR,9426.31,9,2019-05-06 21:43:28,2019-05-06 21:46:28,1292,False,False,False,True,0.897
CHK_00645,checkout_abandonment,2019-10-15 10:57:24,CHK_SESSION_000645,CUST_153,235.72,INR,235.72,1,2019-10-14 12:44:24,2019-10-14 12:48:24,1329,False,False,False,True,0.595
CHK_00646,checkout_abandonment,2020-06-03 17:58:14,CHK_SESSION_000646,CUST_380,3984.83,INR,3984.83,4,2020-06-02 19:07:14,2020-06-02 19:12:14,1366,False,False,False,True,0.695
CHK_00647,checkout_abandonment,2020-05-10 05:38:28,CHK_SESSION_000647,CUST_15,814.23,INR,814.23,1,2020-05-09 06:09:28,2020-05-09 06:15:28,1403,False,False,False,True,0.689
CHK_00648,checkout_abandonment,2019-04-29 14:39:28,CHK_SESSION_000648,CUST_531,712.14,INR,712.14,1,2019-04-28 14:32:28,2019-04-28 14:39:28,1440,False,False,False,True,0.99
CHK_00649,checkout_abandonment,2019-04-22 16:12:22,CHK_SESSION_000649,CUST_778,810.08,INR,810.08,1,2019-04-22 14:58:22,2019-04-22 15:06:22,66,False,False,False,True,0.793
CHK_00650,checkout_abandonment,2019-10-20 23:57:35,CHK_SESSION_000650,CUST_356,3650.34,INR,3650.34,4,2019-10-20 22:05:35,2019-10-20 22:14:35,103,False,False,False,True,0.792
CHK_00651,checkout_abandonment,2019-07-07 00:53:52,CHK_SESSION_000651,CUST_595,15179.87,INR,15179.87,10,2019-07-06 22:33:52,2019-07-06 22:33:52,140,False,False,False,True,0.496
CHK_00652,checkout_abandonment,2019-02-28 16:26:26,CHK_SESSION_000652,CUST_343,14443.66,INR,14443.66,10,2019-02-28 13:28:26,2019-02-28 13:29:26,177,False,False,False,True,0.692
CHK_00653,checkout_abandonment,2019-06-01 03:50:44,CHK_SESSION_000653,CUST_150,6610.95,INR,6610.95,7,2019-06-01 00:14:44,2019-06-01 00:16:44,214,False,False,False,True,0.698
CHK_00654,checkout_abandonment,2019-07-29 16:35:14,CHK_SESSION_000654,CUST_691,3301.74,INR,3301.74,3,2019-07-29 12:21:14,2019-07-29 12:24:14,251,False,False,False,True,0.895
CHK_00655,checkout_abandonment,2019-08-12 09:22:37,CHK_SESSION_000655,CUST_409,684.75,INR,684.75,1,2019-08-12 04:30:37,2019-08-12 04:34:37,288,False,False,False,True,0.592
CHK_00656,checkout_abandonment,2019-07-16 16:08:52,CHK_SESSION_000656,CUST_280,7588.69,INR,7588.69,8,2019-07-16 10:38:52,2019-07-16 10:43:52,325,False,False,False,True,0.886
CHK_00657,checkout_abandonment,2020-02-21 04:54:01,CHK_SESSION_000657,CUST_220,8843.65,INR,8843.65,9,2020-02-20 22:46:01,2020-02-20 22:52:01,362,False,False,False,True,0.796
CHK_00658,checkout_abandonment,2019-10-05 17:00:26,CHK_SESSION_000658,CUST_557,6381.04,INR,6381.04,6,2019-10-05 10:14:26,2019-10-05 10:21:26,399,False,False,False,True,0.595
CHK_00659,checkout_abandonment,2019-08-20 20:38:40,CHK_SESSION_000659,CUST_368,21093.62,INR,21093.62,10,2019-08-20 13:14:40,2019-08-20 13:22:40,436,False,False,False,True,0.99
CHK_00660,checkout_abandonment,2020-01-31 00:51:24,CHK_SESSION_000660,CUST_133,544.48,INR,544.48,1,2020-01-30 16:49:24,2020-01-30 16:58:24,473,False,False,False,True,0.883
CHK_00661,checkout_abandonment,2019-03-18 02:16:52,CHK_SESSION_000661,CUST_267,2158.83,INR,2158.83,2,2019-03-17 17:46:52,2019-03-17 17:46:52,510,False,False,False,True,0.793
CHK_00662,checkout_abandonment,2019-04-12 20:30:13,CHK_SESSION_000662,CUST_336,3808.87,INR,3808.87,4,2019-04-12 11:22:13,2019-04-12 11:23:13,547,False,False,False,True,0.695
CHK_00663,checkout_abandonment,2019-04-25 14:54:07,CHK_SESSION_000663,CUST_389,3623.78,INR,3623.78,4,2019-04-25 05:08:07,2019-04-25 05:10:07,584,False,False,False,True,0.794
CHK_00664,checkout_abandonment,2019-08-04 14:10:26,CHK_SESSION_000664,CUST_418,17126.22,INR,17126.22,10,2019-08-04 03:46:26,2019-08-04 03:49:26,621,False,False,False,True,0.697
CHK_00665,checkout_abandonment,2020-05-21 12:29:26,CHK_SESSION_000665,CUST_375,8913.37,INR,8913.37,9,2020-05-21 01:27:26,2020-05-21 01:31:26,658,False,False,False,True,0.791
CHK_00666,checkout_abandonment,2019-10-30 14:14:17,CHK_SESSION_000666,CUST_312,5485.47,INR,5485.47,5,2019-10-30 02:34:17,2019-10-30 02:39:17,695,False,False,False,True,0.788
CHK_00667,checkout_abandonment,2019-08-05 19:11:27,CHK_SESSION_000667,CUST_233,4406.47,INR,4406.47,4,2019-08-05 06:53:27,2019-08-05 06:59:27,732,False,False,False,True,0.691
CHK_00668,checkout_abandonment,2019-04-25 14:56:08,CHK_SESSION_000668,CUST_746,6960.38,INR,6960.38,7,2019-04-25 02:00:08,2019-04-25 02:07:08,769,False,False,False,True,0.5
CHK_00669,checkout_abandonment,2019-10-04 06:03:02,CHK_SESSION_000669,CUST_900,685.58,INR,685.58,1,2019-10-03 16:29:02,2019-10-03 16:37:02,806,False,False,False,True,0.486
CHK_00670,checkout_abandonment,2020-06-08 05:36:17,CHK_SESSION_000670,CUST_455,7582.05,INR,7582.05,8,2020-06-07 15:24:17,2020-06-07 15:33:17,843,False,False,False,True,0.892
CHK_00671,checkout_abandonment,2019-02-08 12:08:24,CHK_SESSION_000671,CUST_143,2242.66,INR,2242.66,2,2019-02-07 21:28:24,2019-02-07 21:28:24,880,False,False,False,True,0.687
CHK_00672,checkout_abandonment,2020-03-19 07:55:24,CHK_SESSION_000672,CUST_33,4485.32,INR,4485.32,4,2020-03-18 16:37:24,2020-03-18 16:38:24,917,False,False,False,True,0.989
CHK_00673,checkout_abandonment,2019-07-14 09:41:15,CHK_SESSION_000673,CUST_827,795.97,INR,795.97,1,2019-07-13 17:45:15,2019-07-13 17:47:15,954,False,False,False,True,0.786
CHK_00674,checkout_abandonment,2019-03-18 12:06:58,CHK_SESSION_000674,CUST_191,1250.81,INR,1250.81,1,2019-03-17 19:32:58,2019-03-17 19:35:58,991,False,False,False,True,0.695
CHK_00675,checkout_abandonment,2019-02-24 01:30:01,CHK_SESSION_000675,CUST_240,9062.77,INR,9062.77,9,2019-02-23 08:18:01,2019-02-23 08:22:01,1028,False,False,False,True,0.986
CHK_00676,checkout_abandonment,2019-05-25 04:49:37,CHK_SESSION_000676,CUST_669,5961.89,INR,5961.89,6,2019-05-24 10:59:37,2019-05-24 11:04:37,1065,False,False,False,True,0.696
CHK_00677,checkout_abandonment,2020-06-06 23:40:20,CHK_SESSION_000677,CUST_287,2067.53,INR,2067.53,2,2020-06-06 05:12:20,2020-06-06 05:18:20,1102,False,False,False,True,0.9
CHK_00678,checkout_abandonment,2019-03-09 15:31:22,CHK_SESSION_000678,CUST_495,2559.72,INR,2559.72,3,2019-03-08 20:25:22,2019-03-08 20:32:22,1139,False,False,False,True,0.79
CHK_00679,checkout_abandonment,2019-10-08 23:08:00,CHK_SESSION_000679,CUST_37,3095.9,INR,3095.9,3,2019-10-08 03:24:00,2019-10-08 03:32:00,1176,False,False,False,True,0.985
CHK_00680,checkout_abandonment,2020-05-26 12:15:17,CHK_SESSION_000680,CUST_515,5146.0,INR,5146.0,5,2020-05-25 15:53:17,2020-05-25 16:02:17,1213,False,False,False,True,0.492
CHK_00681,checkout_abandonment,2019-07-24 05:02:55,CHK_SESSION_000681,CUST_176,4986.64,INR,4986.64,5,2019-07-23 08:12:55,2019-07-23 08:12:55,1250,False,False,False,True,0.976
CHK_00682,checkout_abandonment,2019-09-24 16:10:02,CHK_SESSION_000682,CUST_285,1134.61,INR,1134.61,1,2019-09-23 18:42:02,2019-09-23 18:43:02,1287,False,False,False,True,0.794
CHK_00683,checkout_abandonment,2019-03-14 18:56:17,CHK_SESSION_000683,CUST_346,624.16,INR,624.16,1,2019-03-13 20:50:17,2019-03-13 20:52:17,1324,False,False,False,True,0.594
CHK_00684,checkout_abandonment,2019-06-15 20:36:25,CHK_SESSION_000684,CUST_459,731.23,INR,731.23,1,2019-06-14 21:52:25,2019-06-14 21:55:25,1361,False,False,False,True,0.693
CHK_00685,checkout_abandonment,2019-06-13 15:30:49,CHK_SESSION_000685,CUST_669,1095.6,INR,1095.6,1,2019-06-12 16:08:49,2019-06-12 16:12:49,1398,False,False,False,True,0.696
CHK_00686,checkout_abandonment,2020-05-10 22:33:35,CHK_SESSION_000686,CUST_564,687.24,INR,687.24,1,2020-05-09 22:33:35,2020-05-09 22:38:35,1435,False,False,False,True,0.689
CHK_00687,checkout_abandonment,2019-07-21 21:41:27,CHK_SESSION_000687,CUST_225,6671.54,INR,6671.54,7,2019-07-21 20:34:27,2019-07-21 20:40:27,61,False,False,False,True,0.792
CHK_00688,checkout_abandonment,2019-09-02 22:43:30,CHK_SESSION_000688,CUST_615,1264.92,INR,1264.92,1,2019-09-02 20:58:30,2019-09-02 21:05:30,98,False,False,False,True,0.589
CHK_00689,checkout_abandonment,2019-01-29 12:30:15,CHK_SESSION_000689,CUST_513,742.02,INR,742.02,1,2019-01-29 10:07:15,2019-01-29 10:15:15,135,False,False,False,True,0.785
CHK_00690,checkout_abandonment,2019-09-08 20:09:08,CHK_SESSION_000690,CUST_729,805.1,INR,805.1,1,2019-09-08 17:08:08,2019-09-08 17:17:08,172,False,False,False,True,0.494
CHK_00691,checkout_abandonment,2020-04-24 23:17:52,CHK_SESSION_000691,CUST_736,2864.33,INR,2864.33,3,2020-04-24 19:48:52,2020-04-24 19:48:52,209,False,False,False,True,0.793
CHK_00692,checkout_abandonment,2019-06-30 02:13:48,CHK_SESSION_000692,CUST_200,576.85,INR,576.85,1,2019-06-29 22:06:48,2019-06-29 22:07:48,246,False,False,False,True,0.894
CHK_00693,checkout_abandonment,2019-02-08 21:04:26,CHK_SESSION_000693,CUST_638,10511.95,INR,10511.95,10,2019-02-08 16:19:26,2019-02-08 16:21:26,283,False,False,False,True,0.702
CHK_00694,checkout_abandonment,2019-12-12 08:05:01,CHK_SESSION_000694,CUST_231,8410.39,INR,8410.39,8,2019-12-12 02:42:01,2019-12-12 02:45:01,320,False,False,False,True,0.493
CHK_00695,checkout_abandonment,2019-08-18 13:52:25,CHK_SESSION_000695,CUST_466,12474.07,INR,12474.07,10,2019-08-18 07:51:25,2019-08-18 07:55:25,357,False,False,False,True,0.781
CHK_00696,checkout_abandonment,2019-05-25 14:31:52,CHK_SESSION_000696,CUST_376,5595.03,INR,5595.03,6,2019-05-25 07:52:52,2019-05-25 07:57:52,394,False,False,False,True,0.991
CHK_00697,checkout_abandonment,2020-04-07 11:58:16,CHK_SESSION_000697,CUST_753,4368.29,INR,4368.29,4,2020-04-07 04:41:16,2020-04-07 04:47:16,431,False,False,False,True,0.597
CHK_00698,checkout_abandonment,2019-12-07 23:24:38,CHK_SESSION_000698,CUST_749,4451.29,INR,4451.29,4,2019-12-07 15:29:38,2019-12-07 15:36:38,468,False,False,False,True,0.888
CHK_00699,checkout_abandonment,2020-05-17 23:08:08,CHK_SESSION_000699,CUST_638,712.14,INR,712.14,1,2020-05-17 14:35:08,2020-05-17 14:43:08,505,False,False,False,True,0.702
CHK_00700,checkout_abandonment,2019-07-06 02:39:59,CHK_SESSION_000700,CUST_450,121.18,INR,121.18,1,2019-07-05 17:28:59,2019-07-05 17:37:59,542,False,False,False,True,0.884
CHK_00701,checkout_abandonment,2019-04-01 07:16:58,CHK_SESSION_000701,CUST_455,643.25,INR,643.25,1,2019-03-31 21:37:58,2019-03-31 21:37:58,579,False,False,False,True,0.892
CHK_00702,checkout_abandonment,2020-04-06 18:11:20,CHK_SESSION_000702,CUST_713,1201.01,INR,1201.01,1,2020-04-06 07:54:20,2020-04-06 07:55:20,616,False,False,False,True,0.893
CHK_00703,checkout_abandonment,2019-11-30 10:59:01,CHK_SESSION_000703,CUST_372,5404.96,INR,5404.96,5,2019-11-30 00:04:01,2019-11-30 00:06:01,653,False,False,False,True,0.89
CHK_00704,checkout_abandonment,2020-04-03 06:24:31,CHK_SESSION_000704,CUST_308,8618.72,INR,8618.72,9,2020-04-02 18:51:31,2020-04-02 18:54:31,690,False,False,False,True,0.696
CHK_00705,checkout_abandonment,2019-06-30 09:24:26,CHK_SESSION_000705,CUST_781,2150.53,INR,2150.53,2,2019-06-29 21:13:26,2019-06-29 21:17:26,727,False,False,False,True,0.697
CHK_00706,checkout_abandonment,2019-02-18 01:53:15,CHK_SESSION_000706,CUST_26,5870.59,INR,5870.59,6,2019-02-17 13:04:15,2019-02-17 13:09:15,764,False,False,False,True,0.888
CHK_00707,checkout_abandonment,2019-08-16 07:02:02,CHK_SESSION_000707,CUST_61,7160.41,INR,7160.41,7,2019-08-15 17:35:02,2019-08-15 17:41:02,801,False,False,False,True,0.995
CHK_00708,checkout_abandonment,2019-09-16 02:43:49,CHK_SESSION_000708,CUST_772,8098.31,INR,8098.31,8,2019-09-15 12:38:49,2019-09-15 12:45:49,838,False,False,False,True,0.694
CHK_00709,checkout_abandonment,2019-10-02 16:54:55,CHK_SESSION_000709,CUST_568,26086.9,INR,26086.9,10,2019-10-02 02:11:55,2019-10-02 02:19:55,875,False,False,False,True,0.599
CHK_00710,checkout_abandonment,2019-09-16 08:06:11,CHK_SESSION_000710,CUST_257,2770.54,INR,2770.54,3,2019-09-15 16:45:11,2019-09-15 16:54:11,912,False,False,False,True,0.596
CHK_00711,checkout_abandonment,2020-01-13 08:31:53,CHK_SESSION_000711,CUST_475,349.43,INR,349.43,1,2020-01-12 16:42:53,2020-01-12 16:42:53,949,False,False,False,True,0.798
CHK_00712,checkout_abandonment,2019-06-26 01:36:06,CHK_SESSION_000712,CUST_217,5863.12,INR,5863.12,6,2019-06-25 09:09:06,2019-06-25 09:10:06,986,False,False,False,True,0.775
CHK_00713,checkout_abandonment,2019-09-20 07:42:51,CHK_SESSION_000713,CUST_858,6580.24,INR,6580.24,7,2019-09-19 14:37:51,2019-09-19 14:39:51,1023,False,False,False,True,0.491
CHK_00714,checkout_abandonment,2019-09-09 00:09:19,CHK_SESSION_000714,CUST_448,5340.22,INR,5340.22,5,2019-09-08 06:26:19,2019-09-08 06:29:19,1060,False,False,False,True,0.787
CHK_00715,checkout_abandonment,2020-03-09 08:39:57,CHK_SESSION_000715,CUST_558,264.77,INR,264.77,1,2020-03-08 14:18:57,2020-03-08 14:22:57,1097,False,False,False,True,0.998
CHK_00716,checkout_abandonment,2019-10-25 13:17:12,CHK_SESSION_000716,CUST_144,847.43,INR,847.43,1,2019-10-24 18:18:12,2019-10-24 18:23:12,1134,False,False,False,True,0.896
CHK_00717,checkout_abandonment,2020-02-09 20:33:07,CHK_SESSION_000717,CUST_646,11530.36,INR,11530.36,10,2020-02-09 00:56:07,2020-02-09 01:02:07,1171,False,False,False,True,0.49
CHK_00718,checkout_abandonment,2019-11-12 17:31:15,CHK_SESSION_000718,CUST_170,4301.06,INR,4301.06,4,2019-11-11 21:16:15,2019-11-11 21:23:15,1208,False,False,False,True,0.593
CHK_00719,checkout_abandonment,2019-03-07 12:11:30,CHK_SESSION_000719,CUST_404,272.24,INR,272.24,1,2019-03-06 15:18:30,2019-03-06 15:26:30,1245,False,False,False,True,0.696
CHK_00720,checkout_abandonment,2019-08-28 17:24:15,CHK_SESSION_000720,CUST_140,627.48,INR,627.48,1,2019-08-27 19:53:15,2019-08-27 20:02:15,1282,False,False,False,True,0.594
CHK_00721,checkout_abandonment,2019-12-14 03:11:50,CHK_SESSION_000721,CUST_305,4164.94,INR,4164.94,4,2019-12-13 05:12:50,2019-12-13 05:12:50,1319,False,False,False,True,0.894
CHK_00722,checkout_abandonment,2020-03-18 11:26:58,CHK_SESSION_000722,CUST_469,6617.59,INR,6617.59,7,2020-03-17 12:49:58,2020-03-17 12:50:58,1356,False,False,False,True,0.494
CHK_00723,checkout_abandonment,2020-01-03 12:43:38,CHK_SESSION_000723,CUST_674,2545.61,INR,2545.61,3,2020-01-02 13:28:38,2020-01-02 13:30:38,1393,False,False,False,True,0.596
