event_id,event_type,timestamp,invoice_id,customer_id,amount_at_risk,currency,invoice_date,due_date,days_overdue,payment_status,payment_received,previous_invoice_count,previous_late_payment_count,reminder_count
INV_EVT_00940,overdue_invoice,2026-08-29,INV_000940,B2B_0174,45676.53,INR,2026-05-12,2026-06-11,79,overdue,False,10,3,1
INV_EVT_00941,overdue_invoice,2026-08-29,INV_000941,B2B_0271,50077.49,INR,2026-06-18,2026-07-18,42,overdue,False,6,0,0
INV_EVT_00942,overdue_invoice,2026-08-29,INV_000942,B2B_0009,27896.74,INR,2026-07-14,2026-08-13,16,overdue,False,13,2,3
INV_EVT_00943,overdue_invoice,2026-08-29,INV_000943,B2B_0011,67077.58,INR,2026-06-27,2026-07-27,33,overdue,False,14,1,2
INV_EVT_00944,overdue_invoice,2026-08-29,INV_000944,B2B_0028,236091.78,INR,2026-04-17,2026-05-17,104,overdue,False,14,3,0
INV_EVT_00945,overdue_invoice,2026-08-29,INV_000945,B2B_0098,716897.43,INR,2026-05-31,2026-07-15,45,overdue,False,12,0,1
INV_EVT_00946,overdue_invoice,2026-08-29,INV_000946,B2B_0227,37997.39,INR,2026-04-15,2026-05-15,106,overdue,False,11,6,0
INV_EVT_00947,overdue_invoice,2026-08-29,INV_000947,B2B_0158,40506.15,INR,2026-07-05,2026-08-04,25,overdue,False,12,2,2
INV_EVT_00948,overdue_invoice,2026-08-29,INV_000948,B2B_0176,97002.79,INR,2026-05-03,2026-06-02,88,overdue,False,4,0,2
INV_EVT_00949,overdue_invoice,2026-08-29,INV_000949,B2B_0192,110726.56,INR,2026-05-24,2026-06-08,82,overdue,False,12,1,0
INV_EVT_00950,overdue_invoice,2026-08-29,INV_000950,B2B_0192,26461.09,INR,2026-07-09,2026-08-08,21,overdue,False,12,1,1
INV_EVT_00951,overdue_invoice,2026-08-29,INV_000951,B2B_0050,11788.18,INR,2026-05-16,2026-06-15,75,overdue,False,10,0,0
INV_EVT_00952,overdue_invoice,2026-08-29,INV_000952,B2B_0179,91443.89,INR,2026-06-11,2026-07-11,49,overdue,False,13,3,2
INV_EVT_00953,overdue_invoice,2026-08-29,INV_000953,B2B_0275,216156.22,INR,2026-05-30,2026-06-29,61,overdue,False,12,3,1
INV_EVT_00954,overdue_invoice,2026-08-29,INV_000954,B2B_0290,231491.72,INR,2026-06-19,2026-07-19,41,overdue,False,13,8,1
INV_EVT_00955,overdue_invoice,2026-08-29,INV_000955,B2B_0107,73909.06,INR,2026-07-04,2026-08-03,26,overdue,False,12,0,0
INV_EVT_00956,overdue_invoice,2026-08-29,INV_000956,B2B_0257,226102.29,INR,2026-06-03,2026-07-03,57,overdue,False,3,0,2
INV_EVT_00957,overdue_invoice,2026-08-29,INV_000957,B2B_0140,65012.68,INR,2026-04-13,2026-04-28,123,overdue,False,9,1,3
INV_EVT_00958,overdue_invoice,2026-08-29,INV_000958,B2B_0276,24382.15,INR,2026-07-07,2026-07-22,38,overdue,False,12,4,1
INV_EVT_00959,overdue_invoice,2026-08-29,INV_000959,B2B_0091,66898.82,INR,2026-04-26,2026-06-10,80,overdue,False,7,3,3
INV_EVT_00960,overdue_invoice,2026-08-29,INV_000960,B2B_0277,170218.34,INR,2026-06-24,2026-07-24,36,overdue,False,3,1,2
INV_EVT_00961,overdue_invoice,2026-08-29,INV_000961,B2B_0068,82617.74,INR,2026-06-14,2026-07-14,46,overdue,False,3,0,2
INV_EVT_00962,overdue_invoice,2026-08-29,INV_000962,B2B_0246,47360.94,INR,2026-06-01,2026-06-16,74,overdue,False,13,3,3
INV_EVT_00963,overdue_invoice,2026-08-29,INV_000963,B2B_0201,77756.41,INR,2026-07-10,2026-07-25,35,overdue,False,8,1,0
INV_EVT_00964,overdue_invoice,2026-08-29,INV_000964,B2B_0042,97449.79,INR,2026-04-18,2026-05-18,103,overdue,False,12,3,0
INV_EVT_00965,overdue_invoice,2026-08-29,INV_000965,B2B_0176,83219.45,INR,2026-06-02,2026-07-02,58,overdue,False,4,0,1
INV_EVT_00966,overdue_invoice,2026-08-29,INV_000966,B2B_0230,94931.01,INR,2026-04-21,2026-05-06,115,overdue,False,11,1,3
INV_EVT_00967,overdue_invoice,2026-08-29,INV_000967,B2B_0055,100774.8,INR,2026-06-18,2026-07-18,42,overdue,False,8,4,0
INV_EVT_00968,overdue_invoice,2026-08-29,INV_000968,B2B_0280,175036.26,INR,2026-05-10,2026-05-25,96,overdue,False,13,5,2
INV_EVT_00969,overdue_invoice,2026-08-29,INV_000969,B2B_0190,82862.95,INR,2026-07-05,2026-08-04,25,overdue,False,7,1,2
INV_EVT_00970,overdue_invoice,2026-08-29,INV_000970,B2B_0213,66024.01,INR,2026-07-15,2026-08-14,15,overdue,False,3,0,2
INV_EVT_00971,overdue_invoice,2026-08-29,INV_000971,B2B_0275,99313.56,INR,2026-06-23,2026-07-08,52,overdue,False,12,3,0
INV_EVT_00972,overdue_invoice,2026-08-29,INV_000972,B2B_0133,119615.01,INR,2026-05-26,2026-07-10,50,overdue,False,7,2,2
INV_EVT_00973,overdue_invoice,2026-08-29,INV_000973,B2B_0139,18531.21,INR,2026-05-31,2026-06-30,60,overdue,False,12,1,2
INV_EVT_00974,overdue_invoice,2026-08-29,INV_000974,B2B_0201,186547.2,INR,2026-04-11,2026-05-26,95,overdue,False,8,1,2
INV_EVT_00975,overdue_invoice,2026-08-29,INV_000975,B2B_0053,289578.0,INR,2026-06-14,2026-06-29,61,overdue,False,5,1,1
INV_EVT_00976,overdue_invoice,2026-08-29,INV_000976,B2B_0090,76165.17,INR,2026-06-22,2026-07-22,38,overdue,False,8,1,2
INV_EVT_00977,overdue_invoice,2026-08-29,INV_000977,B2B_0174,121936.31,INR,2026-05-03,2026-06-17,73,overdue,False,10,3,0
INV_EVT_00978,overdue_invoice,2026-08-29,INV_000978,B2B_0285,41355.54,INR,2026-07-14,2026-08-13,16,overdue,False,11,2,1
INV_EVT_00979,overdue_invoice,2026-08-29,INV_000979,B2B_0284,127847.11,INR,2026-04-18,2026-05-18,103,overdue,False,6,1,1
INV_EVT_00980,overdue_invoice,2026-08-29,INV_000980,B2B_0031,37828.99,INR,2026-06-13,2026-07-13,47,overdue,False,14,2,3
INV_EVT_00981,overdue_invoice,2026-08-29,INV_000981,B2B_0271,86269.47,INR,2026-06-15,2026-06-30,60,overdue,False,6,0,2
INV_EVT_00982,overdue_invoice,2026-08-29,INV_000982,B2B_0185,118328.25,INR,2026-06-01,2026-07-01,59,overdue,False,11,3,3
INV_EVT_00983,overdue_invoice,2026-08-29,INV_000983,B2B_0121,39824.12,INR,2026-06-24,2026-08-08,21,overdue,False,14,0,1
INV_EVT_00984,overdue_invoice,2026-08-29,INV_000984,B2B_0070,30810.85,INR,2026-04-08,2026-05-23,98,overdue,False,5,4,1
INV_EVT_00985,overdue_invoice,2026-08-29,INV_000985,B2B_0153,56680.66,INR,2026-07-01,2026-07-31,29,overdue,False,5,1,2
INV_EVT_00986,overdue_invoice,2026-08-29,INV_000986,B2B_0265,47581.49,INR,2026-04-05,2026-04-20,131,overdue,False,11,2,2
INV_EVT_00987,overdue_invoice,2026-08-29,INV_000987,B2B_0139,57678.17,INR,2026-05-27,2026-06-11,79,overdue,False,12,1,1
INV_EVT_00988,overdue_invoice,2026-08-29,INV_000988,B2B_0230,31007.7,INR,2026-07-09,2026-08-08,21,overdue,False,11,1,2
INV_EVT_00989,overdue_invoice,2026-08-29,INV_000989,B2B_0295,177567.36,INR,2026-06-17,2026-07-17,43,overdue,False,11,1,0
INV_EVT_00990,overdue_invoice,2026-08-29,INV_000990,B2B_0050,60144.09,INR,2026-05-13,2026-05-28,93,overdue,False,10,0,3
INV_EVT_00991,overdue_invoice,2026-08-29,INV_000991,B2B_0114,106247.65,INR,2026-04-13,2026-05-13,108,overdue,False,12,3,0
INV_EVT_00992,overdue_invoice,2026-08-29,INV_000992,B2B_0238,20332.64,INR,2026-06-06,2026-07-06,54,overdue,False,8,0,3
INV_EVT_00993,overdue_invoice,2026-08-29,INV_000993,B2B_0283,46667.88,INR,2026-06-17,2026-07-17,43,overdue,False,5,1,2
INV_EVT_00994,overdue_invoice,2026-08-29,INV_000994,B2B_0288,267338.68,INR,2026-05-05,2026-06-04,86,overdue,False,9,1,2
INV_EVT_00995,overdue_invoice,2026-08-29,INV_000995,B2B_0217,37005.22,INR,2026-06-12,2026-07-27,33,overdue,False,8,3,2
INV_EVT_00996,overdue_invoice,2026-08-29,INV_000996,B2B_0032,93694.52,INR,2026-04-14,2026-05-29,92,overdue,False,10,0,0
INV_EVT_00997,overdue_invoice,2026-08-29,INV_000997,B2B_0252,396875.58,INR,2026-07-11,2026-07-26,34,overdue,False,11,5,2
INV_EVT_00998,overdue_invoice,2026-08-29,INV_000998,B2B_0154,74492.07,INR,2026-04-29,2026-06-13,77,overdue,False,3,0,2
INV_EVT_00999,overdue_invoice,2026-08-29,INV_000999,B2B_0156,248590.98,INR,2026-05-23,2026-07-07,53,overdue,False,6,0,1
INV_EVT_01000,overdue_invoice,2026-08-29,INV_001000,B2B_0246,36431.61,INR,2026-05-31,2026-06-30,60,overdue,False,13,3,2
INV_EVT_01001,overdue_invoice,2026-08-29,INV_001001,B2B_0092,50876.73,INR,2026-06-26,2026-07-11,49,overdue,False,6,2,3
INV_EVT_01002,overdue_invoice,2026-08-29,INV_001002,B2B_0192,71075.52,INR,2026-07-14,2026-07-29,31,overdue,False,12,1,1
INV_EVT_01003,overdue_invoice,2026-08-29,INV_001003,B2B_0005,48383.93,INR,2026-04-30,2026-05-30,91,overdue,False,4,2,3
INV_EVT_01004,overdue_invoice,2026-08-29,INV_001004,B2B_0117,98046.03,INR,2026-04-11,2026-05-11,110,overdue,False,6,2,0
INV_EVT_01005,overdue_invoice,2026-08-29,INV_001005,B2B_0047,18012.06,INR,2026-05-19,2026-06-18,72,overdue,False,7,0,1
INV_EVT_01006,overdue_invoice,2026-08-29,INV_001006,B2B_0247,31903.66,INR,2026-04-10,2026-04-25,126,overdue,False,9,2,3
INV_EVT_01007,overdue_invoice,2026-08-29,INV_001007,B2B_0156,212184.82,INR,2026-06-06,2026-06-21,69,overdue,False,6,0,1
INV_EVT_01008,overdue_invoice,2026-08-29,INV_001008,B2B_0295,81968.52,INR,2026-05-11,2026-05-26,95,overdue,False,11,1,2
INV_EVT_01009,overdue_invoice,2026-08-29,INV_001009,B2B_0295,109951.71,INR,2026-07-15,2026-08-14,15,overdue,False,11,1,0
INV_EVT_01010,overdue_invoice,2026-08-29,INV_001010,B2B_0070,285797.83,INR,2026-04-16,2026-05-16,105,overdue,False,5,4,3
INV_EVT_01011,overdue_invoice,2026-08-29,INV_001011,B2B_0264,18423.88,INR,2026-05-06,2026-06-05,85,overdue,False,5,4,2
INV_EVT_01012,overdue_invoice,2026-08-29,INV_001012,B2B_0132,10000.0,INR,2026-06-13,2026-07-13,47,overdue,False,11,5,0
INV_EVT_01013,overdue_invoice,2026-08-29,INV_001013,B2B_0057,306578.87,INR,2026-06-27,2026-07-12,48,overdue,False,10,0,2
INV_EVT_01014,overdue_invoice,2026-08-29,INV_001014,B2B_0216,24836.25,INR,2026-06-11,2026-07-11,49,overdue,False,4,1,3
INV_EVT_01015,overdue_invoice,2026-08-29,INV_001015,B2B_0175,79143.21,INR,2026-06-05,2026-07-05,55,overdue,False,6,1,1
INV_EVT_01016,overdue_invoice,2026-08-29,INV_001016,B2B_0292,20182.22,INR,2026-04-07,2026-05-07,114,overdue,False,12,2,1
INV_EVT_01017,overdue_invoice,2026-08-29,INV_001017,B2B_0080,10000.0,INR,2026-05-11,2026-06-10,80,overdue,False,8,0,0
INV_EVT_01018,overdue_invoice,2026-08-29,INV_001018,B2B_0037,69483.06,INR,2026-06-12,2026-07-12,48,overdue,False,6,1,1
INV_EVT_01019,overdue_invoice,2026-08-29,INV_001019,B2B_0058,107139.61,INR,2026-06-13,2026-07-28,32,overdue,False,10,4,2
INV_EVT_01020,overdue_invoice,2026-08-29,INV_001020,B2B_0240,38134.66,INR,2026-05-31,2026-06-30,60,overdue,False,4,1,2
INV_EVT_01021,overdue_invoice,2026-08-29,INV_001021,B2B_0261,10000.0,INR,2026-04-22,2026-05-22,99,overdue,False,3,2,1
INV_EVT_01022,overdue_invoice,2026-08-29,INV_001022,B2B_0259,94086.9,INR,2026-06-13,2026-07-13,47,overdue,False,3,1,3
INV_EVT_01023,overdue_invoice,2026-08-29,INV_001023,B2B_0066,335971.19,INR,2026-05-11,2026-05-26,95,overdue,False,9,2,1
INV_EVT_01024,overdue_invoice,2026-08-29,INV_001024,B2B_0037,18423.45,INR,2026-06-25,2026-07-10,50,overdue,False,6,1,3
INV_EVT_01025,overdue_invoice,2026-08-29,INV_001025,B2B_0004,135370.82,INR,2026-07-14,2026-08-13,16,overdue,False,12,1,3
INV_EVT_01026,overdue_invoice,2026-08-29,INV_001026,B2B_0244,91652.74,INR,2026-06-02,2026-07-17,43,overdue,False,9,2,1
INV_EVT_01027,overdue_invoice,2026-08-29,INV_001027,B2B_0004,16711.01,INR,2026-06-30,2026-07-30,30,overdue,False,12,1,2
INV_EVT_01028,overdue_invoice,2026-08-29,INV_001028,B2B_0109,164715.33,INR,2026-04-29,2026-05-29,92,overdue,False,4,4,0
INV_EVT_01029,overdue_invoice,2026-08-29,INV_001029,B2B_0064,85112.52,INR,2026-05-13,2026-06-12,78,overdue,False,4,0,3
INV_EVT_01030,overdue_invoice,2026-08-29,INV_001030,B2B_0066,65616.58,INR,2026-05-01,2026-05-16,105,overdue,False,9,2,3
INV_EVT_01031,overdue_invoice,2026-08-29,INV_001031,B2B_0208,204116.52,INR,2026-05-19,2026-07-03,57,overdue,False,14,1,1
INV_EVT_01032,overdue_invoice,2026-08-29,INV_001032,B2B_0299,75454.59,INR,2026-07-13,2026-08-12,17,overdue,False,10,1,3
INV_EVT_01033,overdue_invoice,2026-08-29,INV_001033,B2B_0277,204668.14,INR,2026-04-18,2026-05-18,103,overdue,False,3,1,1
INV_EVT_01034,overdue_invoice,2026-08-29,INV_001034,B2B_0233,598527.77,INR,2026-06-13,2026-07-13,47,overdue,False,6,0,2
INV_EVT_01035,overdue_invoice,2026-08-29,INV_001035,B2B_0253,87609.23,INR,2026-04-26,2026-05-26,95,overdue,False,10,3,2
INV_EVT_01036,overdue_invoice,2026-08-29,INV_001036,B2B_0155,105065.2,INR,2026-04-24,2026-05-24,97,overdue,False,8,1,1
INV_EVT_01037,overdue_invoice,2026-08-29,INV_001037,B2B_0218,46852.87,INR,2026-05-29,2026-07-13,47,overdue,False,9,1,2
INV_EVT_01038,overdue_invoice,2026-08-29,INV_001038,B2B_0216,253284.12,INR,2026-04-21,2026-06-05,85,overdue,False,4,1,3
INV_EVT_01039,overdue_invoice,2026-08-29,INV_001039,B2B_0257,27822.52,INR,2026-06-10,2026-07-10,50,overdue,False,3,0,3
INV_EVT_01040,overdue_invoice,2026-08-29,INV_001040,B2B_0035,49446.89,INR,2026-06-13,2026-07-13,47,overdue,False,13,2,3
INV_EVT_01041,overdue_invoice,2026-08-29,INV_001041,B2B_0256,71303.71,INR,2026-06-28,2026-07-28,32,overdue,False,14,0,3
INV_EVT_01042,overdue_invoice,2026-08-29,INV_001042,B2B_0065,64799.18,INR,2026-04-24,2026-06-08,82,overdue,False,13,1,1
INV_EVT_01043,overdue_invoice,2026-08-29,INV_001043,B2B_0199,42384.34,INR,2026-06-12,2026-06-27,63,overdue,False,4,0,1
INV_EVT_01044,overdue_invoice,2026-08-29,INV_001044,B2B_0120,151296.19,INR,2026-05-03,2026-06-02,88,overdue,False,8,2,2
INV_EVT_01045,overdue_invoice,2026-08-29,INV_001045,B2B_0028,58496.96,INR,2026-06-10,2026-07-25,35,overdue,False,14,3,3
INV_EVT_01046,overdue_invoice,2026-08-29,INV_001046,B2B_0198,13405.55,INR,2026-06-11,2026-06-26,64,overdue,False,10,3,1
INV_EVT_01047,overdue_invoice,2026-08-29,INV_001047,B2B_0115,189745.91,INR,2026-06-30,2026-07-15,45,overdue,False,14,8,1
INV_EVT_01048,overdue_invoice,2026-08-29,INV_001048,B2B_0236,299456.67,INR,2026-05-23,2026-06-22,68,overdue,False,10,0,0
INV_EVT_01049,overdue_invoice,2026-08-29,INV_001049,B2B_0066,47984.59,INR,2026-06-01,2026-07-16,44,overdue,False,9,2,2
INV_EVT_01050,overdue_invoice,2026-08-29,INV_001050,B2B_0261,222235.35,INR,2026-06-29,2026-07-29,31,overdue,False,3,2,0
INV_EVT_01051,overdue_invoice,2026-08-29,INV_001051,B2B_0064,48944.48,INR,2026-05-10,2026-06-09,81,overdue,False,4,0,2
INV_EVT_01052,overdue_invoice,2026-08-29,INV_001052,B2B_0219,33864.3,INR,2026-07-14,2026-07-29,31,overdue,False,4,0,2
INV_EVT_01053,overdue_invoice,2026-08-29,INV_001053,B2B_0113,35871.26,INR,2026-05-31,2026-07-15,45,overdue,False,8,0,2
INV_EVT_01054,overdue_invoice,2026-08-29,INV_001054,B2B_0033,277905.43,INR,2026-06-24,2026-07-24,36,overdue,False,14,2,1
INV_EVT_01055,overdue_invoice,2026-08-29,INV_001055,B2B_0117,223980.06,INR,2026-07-06,2026-08-05,24,overdue,False,6,2,1
INV_EVT_01056,overdue_invoice,2026-08-29,INV_001056,B2B_0090,130801.25,INR,2026-05-18,2026-06-17,73,overdue,False,8,1,3
INV_EVT_01057,overdue_invoice,2026-08-29,INV_001057,B2B_0293,33385.35,INR,2026-07-17,2026-08-16,13,overdue,False,11,2,2
INV_EVT_01058,overdue_invoice,2026-08-29,INV_001058,B2B_0262,142187.34,INR,2026-04-27,2026-06-11,79,overdue,False,12,4,1
INV_EVT_01059,overdue_invoice,2026-08-29,INV_001059,B2B_0225,31457.02,INR,2026-06-17,2026-07-17,43,overdue,False,5,0,1
INV_EVT_01060,overdue_invoice,2026-08-29,INV_001060,B2B_0101,123690.66,INR,2026-04-13,2026-05-28,93,overdue,False,9,0,2
INV_EVT_01061,overdue_invoice,2026-08-29,INV_001061,B2B_0267,48474.4,INR,2026-07-03,2026-07-18,42,overdue,False,13,2,1
INV_EVT_01062,overdue_invoice,2026-08-29,INV_001062,B2B_0104,47553.27,INR,2026-04-15,2026-04-30,121,overdue,False,11,6,0
INV_EVT_01063,overdue_invoice,2026-08-29,INV_001063,B2B_0242,49363.23,INR,2026-05-02,2026-06-16,74,overdue,False,9,2,0
INV_EVT_01064,overdue_invoice,2026-08-29,INV_001064,B2B_0210,14282.38,INR,2026-07-13,2026-08-12,17,overdue,False,11,1,3
INV_EVT_01065,overdue_invoice,2026-08-29,INV_001065,B2B_0176,18411.79,INR,2026-06-14,2026-07-14,46,overdue,False,4,0,3
INV_EVT_01066,overdue_invoice,2026-08-29,INV_001066,B2B_0171,66514.19,INR,2026-04-18,2026-05-03,118,overdue,False,14,0,1
INV_EVT_01067,overdue_invoice,2026-08-29,INV_001067,B2B_0081,31746.54,INR,2026-06-22,2026-08-06,23,overdue,False,13,1,0
INV_EVT_01068,overdue_invoice,2026-08-29,INV_001068,B2B_0244,144778.7,INR,2026-07-07,2026-08-21,8,overdue,False,9,2,3
INV_EVT_01069,overdue_invoice,2026-08-29,INV_001069,B2B_0300,191956.1,INR,2026-05-05,2026-06-04,86,overdue,False,9,3,2
INV_EVT_01070,overdue_invoice,2026-08-29,INV_001070,B2B_0256,21535.0,INR,2026-07-09,2026-08-23,6,overdue,False,14,0,2
INV_EVT_01071,overdue_invoice,2026-08-29,INV_001071,B2B_0199,22452.27,INR,2026-05-19,2026-07-03,57,overdue,False,4,0,2
INV_EVT_01072,overdue_invoice,2026-08-29,INV_001072,B2B_0030,65463.8,INR,2026-06-15,2026-06-30,60,overdue,False,9,6,2
INV_EVT_01073,overdue_invoice,2026-08-29,INV_001073,B2B_0261,355271.4,INR,2026-06-12,2026-07-12,48,overdue,False,3,2,0
INV_EVT_01074,overdue_invoice,2026-08-29,INV_001074,B2B_0094,39867.95,INR,2026-06-17,2026-07-17,43,overdue,False,3,0,1
INV_EVT_01075,overdue_invoice,2026-08-29,INV_001075,B2B_0207,111330.61,INR,2026-06-24,2026-08-08,21,overdue,False,11,2,1
INV_EVT_01076,overdue_invoice,2026-08-29,INV_001076,B2B_0271,19895.87,INR,2026-04-20,2026-05-20,101,overdue,False,6,0,3
INV_EVT_01077,overdue_invoice,2026-08-29,INV_001077,B2B_0051,35996.13,INR,2026-06-28,2026-07-28,32,overdue,False,3,1,1
INV_EVT_01078,overdue_invoice,2026-08-29,INV_001078,B2B_0247,109384.41,INR,2026-06-07,2026-07-07,53,overdue,False,9,2,2
INV_EVT_01079,overdue_invoice,2026-08-29,INV_001079,B2B_0285,61066.8,INR,2026-07-15,2026-08-14,15,overdue,False,11,2,0
INV_EVT_01080,overdue_invoice,2026-08-29,INV_001080,B2B_0123,110406.87,INR,2026-06-17,2026-07-02,58,overdue,False,6,1,1
INV_EVT_01081,overdue_invoice,2026-08-29,INV_001081,B2B_0185,81664.51,INR,2026-05-25,2026-06-24,66,overdue,False,11,3,1
INV_EVT_01082,overdue_invoice,2026-08-29,INV_001082,B2B_0120,73038.88,INR,2026-05-22,2026-06-21,69,overdue,False,8,2,2
INV_EVT_01083,overdue_invoice,2026-08-29,INV_001083,B2B_0077,71745.13,INR,2026-04-21,2026-06-05,85,overdue,False,9,1,3
INV_EVT_01084,overdue_invoice,2026-08-29,INV_001084,B2B_0101,220864.72,INR,2026-04-09,2026-05-09,112,overdue,False,9,0,0
INV_EVT_01085,overdue_invoice,2026-08-29,INV_001085,B2B_0132,69912.59,INR,2026-05-13,2026-06-12,78,overdue,False,11,5,2
INV_EVT_01086,overdue_invoice,2026-08-29,INV_001086,B2B_0272,146544.82,INR,2026-06-18,2026-07-18,42,overdue,False,3,0,3
INV_EVT_01087,overdue_invoice,2026-08-29,INV_001087,B2B_0194,59417.24,INR,2026-06-09,2026-07-09,51,overdue,False,5,0,2
INV_EVT_01088,overdue_invoice,2026-08-29,INV_001088,B2B_0031,79035.69,INR,2026-04-22,2026-05-22,99,overdue,False,14,2,1
INV_EVT_01089,overdue_invoice,2026-08-29,INV_001089,B2B_0277,31096.85,INR,2026-05-21,2026-06-05,85,overdue,False,3,1,2
INV_EVT_01090,overdue_invoice,2026-08-29,INV_001090,B2B_0220,13679.89,INR,2026-05-02,2026-06-16,74,overdue,False,9,2,2
INV_EVT_01091,overdue_invoice,2026-08-29,INV_001091,B2B_0033,52104.56,INR,2026-04-10,2026-04-25,126,overdue,False,14,2,1
INV_EVT_01092,overdue_invoice,2026-08-29,INV_001092,B2B_0132,78982.95,INR,2026-05-29,2026-07-13,47,overdue,False,11,5,1
INV_EVT_01093,overdue_invoice,2026-08-29,INV_001093,B2B_0288,49782.7,INR,2026-05-03,2026-06-02,88,overdue,False,9,1,2
INV_EVT_01094,overdue_invoice,2026-08-29,INV_001094,B2B_0105,112487.35,INR,2026-04-30,2026-05-30,91,overdue,False,3,0,2
INV_EVT_01095,overdue_invoice,2026-08-29,INV_001095,B2B_0049,38398.22,INR,2026-04-22,2026-05-22,99,overdue,False,14,3,1
INV_EVT_01096,overdue_invoice,2026-08-29,INV_001096,B2B_0015,23846.14,INR,2026-05-26,2026-06-10,80,overdue,False,8,1,3
INV_EVT_01097,overdue_invoice,2026-08-29,INV_001097,B2B_0165,22328.01,INR,2026-05-24,2026-06-23,67,overdue,False,13,6,2
INV_EVT_01098,overdue_invoice,2026-08-29,INV_001098,B2B_0079,122484.75,INR,2026-05-05,2026-06-04,86,overdue,False,3,1,1
INV_EVT_01099,overdue_invoice,2026-08-29,INV_001099,B2B_0013,37343.31,INR,2026-05-31,2026-06-15,75,overdue,False,14,6,2
INV_EVT_01100,overdue_invoice,2026-08-29,INV_001100,B2B_0127,72686.57,INR,2026-06-10,2026-06-25,65,overdue,False,5,1,1
INV_EVT_01101,overdue_invoice,2026-08-29,INV_001101,B2B_0152,23282.81,INR,2026-06-22,2026-07-22,38,overdue,False,4,0,1
INV_EVT_01102,overdue_invoice,2026-08-29,INV_001102,B2B_0234,35917.91,INR,2026-05-29,2026-07-13,47,overdue,False,11,1,3
INV_EVT_01103,overdue_invoice,2026-08-29,INV_001103,B2B_0294,70406.74,INR,2026-05-25,2026-06-24,66,overdue,False,9,0,0
INV_EVT_01104,overdue_invoice,2026-08-29,INV_001104,B2B_0280,169349.17,INR,2026-06-25,2026-07-25,35,overdue,False,13,5,2
INV_EVT_01105,overdue_invoice,2026-08-29,INV_001105,B2B_0118,30327.46,INR,2026-06-05,2026-07-05,55,overdue,False,8,2,3
INV_EVT_01106,overdue_invoice,2026-08-29,INV_001106,B2B_0110,22261.38,INR,2026-06-14,2026-06-29,61,overdue,False,3,1,0
INV_EVT_01107,overdue_invoice,2026-08-29,INV_001107,B2B_0079,70226.32,INR,2026-05-03,2026-05-18,103,overdue,False,3,1,1
INV_EVT_01108,overdue_invoice,2026-08-29,INV_001108,B2B_0009,80067.6,INR,2026-04-04,2026-05-04,117,overdue,False,13,2,3
INV_EVT_01109,overdue_invoice,2026-08-29,INV_001109,B2B_0289,49975.95,INR,2026-07-04,2026-08-18,11,overdue,False,11,4,0
INV_EVT_01110,overdue_invoice,2026-08-29,INV_001110,B2B_0112,187330.29,INR,2026-05-16,2026-06-15,75,overdue,False,10,0,2
INV_EVT_01111,overdue_invoice,2026-08-29,INV_001111,B2B_0217,17845.04,INR,2026-06-28,2026-07-28,32,overdue,False,8,3,3
INV_EVT_01112,overdue_invoice,2026-08-29,INV_001112,B2B_0084,36485.46,INR,2026-05-13,2026-06-12,78,overdue,False,12,5,0
INV_EVT_01113,overdue_invoice,2026-08-29,INV_001113,B2B_0097,70494.72,INR,2026-07-01,2026-07-16,44,overdue,False,10,9,0
INV_EVT_01114,overdue_invoice,2026-08-29,INV_001114,B2B_0052,34925.76,INR,2026-06-13,2026-07-13,47,overdue,False,4,1,1
INV_EVT_01115,overdue_invoice,2026-08-29,INV_001115,B2B_0198,92063.61,INR,2026-04-07,2026-05-07,114,overdue,False,10,3,0
INV_EVT_01116,overdue_invoice,2026-08-29,INV_001116,B2B_0197,70618.42,INR,2026-05-14,2026-05-29,92,overdue,False,3,1,0
INV_EVT_01117,overdue_invoice,2026-08-29,INV_001117,B2B_0106,57610.77,INR,2026-06-17,2026-07-17,43,overdue,False,14,5,1
INV_EVT_01118,overdue_invoice,2026-08-29,INV_001118,B2B_0087,483897.25,INR,2026-06-20,2026-07-20,40,overdue,False,4,1,1
INV_EVT_01119,overdue_invoice,2026-08-29,INV_001119,B2B_0118,31804.46,INR,2026-05-30,2026-06-14,76,overdue,False,8,2,3
INV_EVT_01120,overdue_invoice,2026-08-29,INV_001120,B2B_0254,56984.36,INR,2026-06-08,2026-07-23,37,overdue,False,6,3,3
INV_EVT_01121,overdue_invoice,2026-08-29,INV_001121,B2B_0113,103995.18,INR,2026-04-10,2026-05-10,111,overdue,False,8,0,0
INV_EVT_01122,overdue_invoice,2026-08-29,INV_001122,B2B_0135,38506.97,INR,2026-04-06,2026-05-06,115,overdue,False,12,3,1
INV_EVT_01123,overdue_invoice,2026-08-29,INV_001123,B2B_0300,78352.67,INR,2026-06-27,2026-07-27,33,overdue,False,9,3,0
INV_EVT_01124,overdue_invoice,2026-08-29,INV_001124,B2B_0139,139291.41,INR,2026-04-28,2026-05-13,108,overdue,False,12,1,1
INV_EVT_01125,overdue_invoice,2026-08-29,INV_001125,B2B_0125,83604.59,INR,2026-04-24,2026-05-24,97,overdue,False,7,2,1
INV_EVT_01126,overdue_invoice,2026-08-29,INV_001126,B2B_0022,127374.04,INR,2026-06-02,2026-07-02,58,overdue,False,10,1,2
INV_EVT_01127,overdue_invoice,2026-08-29,INV_001127,B2B_0131,52082.09,INR,2026-06-18,2026-07-18,42,overdue,False,4,0,0
